Brand,Usage_Type,CPU_Brand,GPU_Brand,GPU_Model,CPU_Cores,CPU_Frequency_GHz,RAM_GB,Storage_GB,CPU_Performance_Score,GPU_Performance_Score,Overall_Performance_Score,Price_USD,Price_Performance_Ratio,Screen_Size,Perf_Per_Core,RAM_Storage_Ratio,GPU_Weight,CPU_Cores_scaled,CPU_Frequency_GHz_scaled,RAM_GB_scaled,Storage_GB_scaled,CPU_Performance_Score_scaled,GPU_Performance_Score_scaled,Overall_Performance_Score_scaled,Price_USD_scaled,Price_Performance_Ratio_scaled,Perf_Per_Core_scaled,RAM_Storage_Ratio_scaled,GPU_Weight_scaled,Cluster
Lenovo,Gaming,Intel,NVIDIA,RTX 3080,6,3.54,64,256,2279,3800,6079,4278.96,1.42,17.1,1013.2,25.0,0.625,-0.42414504203215747,1.1985102635130955,1.8047918993400889,-0.7717126370392299,-0.35894386127252176,1.6471212587182993,0.34168543217280833,0.646171464339458,-0.4164110024814579,0.4315898529287386,1.6088914514901205,0.7748310215376596,1
MSI,Gaming,Intel,NVIDIA,RTX 3080,16,3.73,4,256,5552,3800,9352,5655.81,1.65,17.6,584.5,1.56,0.406,1.6663503949193827,1.4183840884689345,-0.9549434118944388,-0.7717126370392299,1.2560568580065912,1.6471212587182993,1.8172326580901779,1.7910154851912194,1.0499817862552898,-0.5865449151372326,-0.5413717299620395,-0.3746908964336052,0
Asus,Gaming,AMD,NVIDIA,RTX 3060,6,1.6,8,512,3132,2200,5332,3270.92,1.63,16.8,888.7,1.56,0.413,-0.42414504203215747,-1.0465172123517859,-0.770961057812137,-0.4046454062890725,0.061953057011952244,-0.12712781331217615,0.004919841656378415,-0.19200885071258775,0.9224693698433987,0.13591040663946075,-0.5413717299620395,-0.33794818672676136,1
Apple,Gaming,Apple,NVIDIA,RTX 3050,16,1.65,16,128,7759,1500,9259,5227.1,1.77,15.5,578.7,12.5,0.162,1.6663503949193827,-0.9886556794686706,-0.4029963496475333,-0.9552462524143086,2.345059787260793,-0.9033617823255091,1.775306018307008,1.4345452232314138,1.8150562847266374,-0.6003195399442832,0.46220673441878934,-1.655436777643599,0
HP,Gaming,AMD,NVIDIA,RX 6700,12,2.95,16,2048,5076,2800,7876,4866.03,1.62,16.1,656.3,0.78,0.356,0.8301522201387667,0.5157441754923329,-0.4029963496475333,1.797757978211872,1.0211835483894638,0.5382155886992521,1.1518163105637382,1.1343172894630684,0.8587131616374545,-0.4160245597671914,-0.6129248563072905,-0.6371388229110632,0
Lenovo,Gaming,Intel,Intel,RX 6700,6,3.98,4,512,2382,2800,5182,3406.5,1.52,16.4,863.7,0.78,0.54,-0.42414504203215747,1.7076917528845121,-0.9549434118944388,-0.4046454062890725,-0.30812043503184083,0.5382155886992521,-0.06270377089712156,-0.07927474580131805,0.22115107957799826,0.07653702385044915,-0.6129248563072905,0.3286695465259816,1
Lenovo,Gaming,Intel,AMD,RTX 3070,16,3.89,32,128,6416,3000,9416,5646.16,1.67,15.1,588.5,25.0,0.319,1.6663503949193827,1.6035409936949043,0.3329330666816741,-0.9552462524143086,1.6823815208410409,0.7599967227030615,1.846085399446338,1.782991557529368,1.177494202667181,-0.5770451738909907,1.6088914514901205,-0.8313502885043819,0
Acer,Gaming,Intel,NVIDIA,RTX 3070,4,1.65,16,512,2164,3000,5164,3600.8,1.43,18.0,1291.0,3.12,0.581,-0.8422441294224655,-0.9886556794686706,-0.4029963496475333,-0.4046454062890725,-0.4156884633859034,0.7599967227030615,-0.07081860440354157,0.08228475105854133,-0.3526547942755123,1.0913468824802355,-0.39826547727153744,0.5438768462374965,1
Lenovo,Gaming,AMD,NVIDIA,RTX 3080,6,2.78,64,1024,1589,3800,5389,4129.62,1.3,15.6,898.2,6.25,0.705,-0.42414504203215747,0.3190149636897397,1.8047918993400889,0.3294890552112423,-0.6994114739528113,1.6471212587182993,0.030616814426708407,0.5219959869279737,-1.181485500952804,0.15847229209928515,-0.11113562411687615,1.1947477039015917,1
Dell,Gaming,AMD,AMD,RTX 3080,4,3.1,16,256,1356,3800,5156,3565.96,1.45,15.0,1289.0,6.25,0.737,-0.8422441294224655,0.6893287741416793,-0.4029963496475333,-0.7717126370392299,-0.8143809721477497,1.6471212587182993,-0.07442519707306157,0.05331546196642852,-0.22514237786362107,1.0865970118571144,-0.11113562411687615,1.3627143768471648,1
Dell,Gaming,Apple,Intel,RTX 3060,8,3.9,64,2048,4320,2200,6520,4352.25,1.5,15.6,815.0,3.12,0.337,-0.006045954641849409,1.6151133002715272,1.8047918993400889,1.797757978211872,0.6481494684093205,-0.12712781331217615,0.5404988530800983,0.7071117398148007,0.09363866316610703,-0.03912232582254557,-0.39826547727153744,-0.7368690349724969,0
Apple,Gaming,AMD,Intel,RTX 3080,16,2.37,64,512,8192,3800,11992,7191.0,1.67,15.2,749.5,12.5,0.317,1.6663503949193827,-0.15544960595180712,1.8047918993400889,-0.4046454062890725,2.558715550000743,1.6471212587182993,3.007408239031778,3.0675184393048953,1.177494202667181,-0.194680588729756,0.46220673441878934,-0.8418482055634802,0
Apple,Gaming,AMD,Intel,RX 6700,16,1.27,64,256,4064,2800,6864,4483.97,1.53,16.3,429.0,25.0,0.408,1.6663503949193827,-1.4284033293803484,1.8047918993400889,-0.7717126370392299,0.5218310497917058,0.5382155886992521,0.6955823378694582,0.8166362736613303,0.2849072877839439,-0.9558473560848848,1.6088914514901205,-0.3641929793745072,0
MSI,Gaming,AMD,AMD,RTX 3080,4,1.87,4,128,2052,3800,5852,3974.83,1.47,16.7,1463.0,3.12,0.649,-0.8422441294224655,-0.7340649347829622,-0.9549434118944388,-0.9552462524143086,-0.47095277153110976,1.6471212587182993,0.23934836517517835,0.39328886125150636,-0.09762996145172982,1.4998357560686353,-0.39826547727153744,0.9008060262468395,1
Dell,Gaming,AMD,AMD,RX 6600,12,3.44,16,1024,4128,2000,6128,3908.35,1.57,16.1,510.7,1.56,0.326,0.8301522201387667,1.0827871977468646,-0.4029963496475333,0.3294890552112423,0.5534106544461095,-0.3489089473159856,0.3637758122736183,0.3380110673696564,0.5399321206077263,-0.761815141130395,-0.5413717299620395,-0.7946075787975377,0
Lenovo,Gaming,Apple,AMD,RX 6600,16,2.67,64,128,7552,2000,9552,5622.1,1.7,15.3,597.0,50.0,0.209,1.6663503949193827,0.1917195913468857,1.8047918993400889,-0.9552462524143086,2.242919503456706,-0.3489089473159856,1.907397474828178,1.762985785555883,1.368762827285018,-0.5568582237427268,3.9022608856327827,-1.408735726754789,0
Lenovo,Gaming,Apple,AMD,RX 6600,16,2.07,64,1024,4672,2000,6672,4356.65,1.53,15.0,417.0,6.25,0.3,1.6663503949193827,-0.5026188032505005,1.8047918993400889,0.3294890552112423,0.8218372940085407,-0.3489089473159856,0.6090241138009783,0.7107703182305666,0.2849072877839439,-0.9843465798236104,-0.11113562411687615,-0.9310805005658158,0
MSI,Gaming,AMD,Intel,RTX 3070,6,1.56,8,2048,2826,3000,5826,3945.69,1.48,15.7,971.0,0.39,0.515,-0.42414504203215747,-1.0928064386582783,-0.770961057812137,1.797757978211872,-0.08903692774191534,0.7599967227030615,0.22762693899923836,0.36905909419800004,-0.033873753245784205,0.33136758278088685,-0.6487014194799162,0.19744558328725262,1
HP,Gaming,AMD,Intel,Iris Xe,12,1.55,16,128,4188,900,5088,2915.35,1.75,16.7,424.0,12.5,0.177,0.8301522201387667,-1.1043787452349014,-0.4029963496475333,-0.9552462524143086,0.5830165338096129,-1.5687051843369375,-0.10508123476398155,-0.48766356146122475,1.6875438683147461,-0.9677220326426871,0.46220673441878934,-1.576702399700362,0
Asus,Gaming,Intel,Intel,RTX 3080,8,3.81,64,1024,3360,3800,7160,4820.09,1.49,16.3,895.0,6.25,0.531,-0.006045954641849409,1.5109625410819194,1.8047918993400889,0.3294890552112423,0.17445539859326534,1.6471212587182993,0.8290262666416982,1.0961184048220913,0.029882454960161415,0.15087249910229156,-0.11113562411687615,0.28142891976003914,0
HP,Gaming,AMD,Intel,RTX 3060,12,1.48,32,512,4668,2200,6868,4237.81,1.62,16.7,572.3,6.25,0.32,0.8301522201387667,-1.1853848912712632,0.3329330666816741,-0.4046454062890725,0.8198635687176404,-0.12712781331217615,0.6973856342042183,0.611955441201099,0.8587131616374545,-0.6155191259382704,-0.11113562411687615,-0.8261013299748327,0
Lenovo,Gaming,AMD,NVIDIA,RX 6700,16,1.91,32,2048,7568,2800,10368,6281.52,1.65,14.9,648.0,1.56,0.27,1.6663503949193827,-0.68777570847647,0.3329330666816741,1.797757978211872,2.250814404620307,0.5382155886992521,2.275269927119218,2.3112902807660136,1.0499817862552898,-0.4357365228531431,-0.5413717299620395,-1.0885492564522903,0
Apple,Gaming,Intel,NVIDIA,RX 6600,12,2.49,32,128,4452,2000,6452,3875.82,1.66,16.1,537.7,25.0,0.31,0.8301522201387667,-0.016581927032329788,0.3329330666816741,-0.9552462524143086,0.713282403009028,-0.3489089473159856,0.5098428153891783,0.31096253194582124,1.1137379944612356,-0.6976918877182622,1.6088914514901205,-0.8785909152703243,0
Acer,Gaming,AMD,Intel,RX 6700,6,3.56,8,2048,3060,2800,5860,3880.27,1.51,16.4,976.7,0.39,0.478,-0.42414504203215747,1.2216548766663418,-0.770961057812137,1.797757978211872,0.02642600177574811,0.5382155886992521,0.24295495784469837,0.3146626851163119,0.15739487137205266,0.34490471405678164,-0.6487014194799162,0.003234117693933703,1
HP,Gaming,Intel,NVIDIA,RTX 3080,12,3.1,8,128,4752,3800,8552,5299.32,1.61,16.3,712.7,6.25,0.444,0.8301522201387667,0.6893287741416793,-0.770961057812137,-0.9552462524143086,0.8613117998265453,1.6471212587182993,1.456573391138178,1.494595798955649,0.7949569534315089,-0.282078208195181,-0.11113562411687615,-0.17523047231073743,0
Lenovo,Gaming,Apple,AMD,RX 6700,12,1.79,4,2048,6467,2800,9267,5613.0,1.65,17.8,772.2,0.2,0.302,0.8301522201387667,-0.8266433873959471,-0.9549434118944388,1.797757978211872,1.7075465183000187,0.5382155886992521,1.778912610976528,1.7554191801960026,1.0499817862552898,-0.14076955715733333,-0.6661310271794003,-0.9205825835067175,0
Dell,Gaming,Apple,AMD,Iris Xe,12,1.31,16,512,4104,900,5004,2902.17,1.72,15.7,417.0,3.12,0.18,0.8301522201387667,-1.382114103073856,-0.4029963496475333,-0.4046454062890725,0.5415683027007081,-1.5687051843369375,-0.14295045779394155,-0.4986226668066335,1.4962752436969093,-0.9843465798236104,-0.39826547727153744,-1.5609555241117143,0
Acer,Gaming,Intel,Intel,Iris Xe,16,1.65,8,1024,4176,900,5076,2920.39,1.74,15.6,317.2,0.78,0.177,1.6663503949193827,-0.9886556794686706,-0.770961057812137,0.3294890552112423,0.5770953579369122,-1.5687051843369375,-0.11049112376826156,-0.48347282618498344,1.6237876601088004,-1.2213651239173446,-0.6129248563072905,-1.576702399700362,0
HP,Gaming,Intel,AMD,RX 6700,8,3.39,64,512,2880,2800,5680,3854.11,1.47,13.9,710.0,12.5,0.493,-0.006045954641849409,1.0249256648637493,1.8047918993400889,-0.4046454062890725,-0.06239163631476223,0.5382155886992521,0.16180662278049837,0.29291077344439276,-0.09762996145172982,-0.2884905335363943,0.46220673441878934,0.0819684956371711,1
Acer,Gaming,Intel,AMD,RTX 3080,16,1.64,8,128,8304,3800,12104,7129.67,1.7,15.4,756.5,6.25,0.314,1.6663503949193827,-1.0002279860452938,-0.770961057812137,-0.9552462524143086,2.6139798581459495,1.6471212587182993,3.0579005364050578,3.016522845159681,1.368762827285018,-0.17805604154883273,-0.11113562411687615,-0.8575950811521276,0
HP,Gaming,AMD,NVIDIA,RX 6700,16,3.27,4,1024,4112,2800,6912,4292.38,1.61,14.7,432.0,0.39,0.405,1.6663503949193827,0.8860579859442719,-0.9549434118944388,0.3294890552112423,0.5455157532825086,0.5382155886992521,0.7172218938865782,0.6573301285075451,0.7949569534315089,-0.9487225501502035,-0.6487014194799162,-0.37993985496315436,0
Acer,Gaming,Apple,NVIDIA,RTX 3080,16,1.49,4,128,7840,3800,11640,6876.5,1.69,16.4,727.5,3.12,0.326,1.6663503949193827,-1.1738125846946401,-0.9549434118944388,-0.9552462524143086,2.3850277244015228,1.6471212587182993,2.8487181615728976,2.806013232087058,1.3050066190790723,-0.2469291655840862,-0.39826547727153744,-0.7946075787975377,0
Dell,Gaming,Intel,NVIDIA,RX 6600,8,2.02,64,128,4304,2000,6304,4140.55,1.52,14.1,788.0,50.0,0.317,-0.006045954641849409,-0.5604803361336158,1.8047918993400889,-0.9552462524143086,0.6402545672457196,-0.3489089473159856,0.4431208510030583,0.5310842283107751,0.22115107957799826,-0.10324557923467811,3.9022608856327827,-0.8418482055634802,0
HP,Gaming,Intel,Intel,RTX 3080,12,3.75,32,2048,4188,3800,7988,5370.36,1.49,14.6,665.7,1.56,0.476,0.8301522201387667,1.4415287016221807,0.3329330666816741,1.797757978211872,0.5830165338096129,1.6471212587182993,1.2023086079370182,1.553665210468384,0.029882454960161415,-0.3937001678385228,-0.5413717299620395,-0.007263799365164616,0
Apple,Gaming,Apple,NVIDIA,RTX 3070,8,3.27,16,1024,3696,3000,6696,4216.68,1.59,16.8,837.0,1.56,0.448,-0.006045954641849409,0.8860579859442719,-0.4029963496475333,0.3294890552112423,0.34024832302888464,0.7599967227030615,0.6198438918095382,0.594385949854476,0.6674445370196176,0.01312625103178464,-0.5413717299620395,-0.1542346381925408,0
Dell,Gaming,AMD,Intel,RTX 3080,4,3.83,64,1024,1807,3800,5607,4114.11,1.36,16.5,1401.8,6.25,0.678,-0.8422441294224655,1.5341071542351656,1.8047918993400889,0.3294890552112423,-0.5918434455987489,1.6471212587182993,0.1288964646711284,0.5090994980123975,-0.7989482517171302,1.3544897150011348,-0.11113562411687615,1.053025823603765,1
Lenovo,Gaming,Intel,Intel,RTX 3080,16,3.4,32,512,8368,3800,12168,7302.59,1.67,15.8,760.5,6.25,0.312,1.6663503949193827,1.0364979714403721,0.3329330666816741,-0.4046454062890725,2.645559462800353,1.6471212587182993,3.086753277761218,3.1603049768992943,1.177494202667181,-0.1685563003025909,-0.11113562411687615,-0.8680929982112259,0
MSI,Gaming,Apple,Intel,RTX 3050,12,2.21,8,512,3696,1500,5196,3229.48,1.61,14.9,433.0,1.56,0.289,0.8301522201387667,-0.3406065111777769,-0.770961057812137,-0.4046454062890725,0.34024832302888464,-0.9033617823255091,-0.05639223372546157,-0.22646600742834985,0.7949569534315089,-0.9463476148386429,-0.5413717299620395,-0.9888190443908565,0
Lenovo,Gaming,AMD,NVIDIA,RTX 3080,6,1.11,32,128,2172,3800,5972,4172.53,1.43,16.4,995.3,25.0,0.636,-0.42414504203215747,-1.6135602346063178,0.3329330666816741,-0.9552462524143086,-0.4117410128041029,1.6471212587182993,0.2934472552179783,0.5576754414326394,-0.3526547942755123,0.38907851085180606,1.6088914514901205,0.8325695653627003,1
Lenovo,Gaming,Apple,NVIDIA,RTX 3070,12,3.48,16,512,5100,3000,8100,4914.15,1.65,16.8,675.0,3.12,0.37,0.8301522201387667,1.129076424053357,-0.4029963496475333,-0.4046454062890725,1.0330259001348652,0.7599967227030615,1.2528009053102982,1.1743288334100392,1.0499817862552898,-0.3716132694410106,-0.39826547727153744,-0.5636534034973749,0
MSI,Gaming,AMD,Intel,RTX 3080,16,1.39,8,512,5424,3800,9224,5575.85,1.65,15.6,576.5,1.56,0.412,1.6663503949193827,-1.2895356504608713,-0.770961057812137,-0.4046454062890725,1.1928976486977838,1.6471212587182993,1.759527175377858,1.7245291374356129,1.0499817862552898,-0.6055443976297163,-0.5413717299620395,-0.34319714525631057,0
Dell,Gaming,AMD,AMD,RX 6700,16,3.28,16,256,7136,2800,9936,5865.5,1.69,16.2,621.0,6.25,0.282,1.6663503949193827,0.8976302925208948,-0.4029963496475333,-0.7717126370392299,2.0376520732030823,0.5382155886992521,2.080513922965138,1.9653716915553152,1.3050066190790723,-0.49985977626527567,-0.11113562411687615,-1.0255617540977007,0
MSI,Gaming,Apple,NVIDIA,Iris Xe,16,1.43,64,1024,4528,900,5428,3490.25,1.56,15.4,339.2,6.25,0.166,1.6663503949193827,-1.2432464241543788,1.8047918993400889,0.3294890552112423,0.7507831835361324,-1.5687051843369375,0.048198953690618405,-0.00963703163758562,0.47617591240178075,-1.1691165470630145,-0.11113562411687615,-1.6344409435254024,0
Apple,Gaming,Apple,AMD,RTX 3060,12,3.25,64,256,4584,2200,6784,4315.73,1.57,16.1,565.3,25.0,0.324,0.8301522201387667,0.8629133727910256,1.8047918993400889,-0.7717126370392299,0.7784153376087356,-0.12712781331217615,0.6595164111742583,0.6767455389639405,0.5399321206077263,-0.6321436731191936,1.6088914514901205,-0.805105495856636,0
Dell,Gaming,AMD,AMD,RTX 3060,8,3.54,64,512,2808,2200,5008,3600.54,1.39,14.9,626.0,12.5,0.439,-0.006045954641849409,1.1985102635130955,1.8047918993400889,-0.4046454062890725,-0.09791869155096636,-0.12712781331217615,-0.14114716145918155,0.08206856233397314,-0.6076796270992948,-0.48798509970747334,0.46220673441878934,-0.20147526495848322,1
MSI,Gaming,AMD,Intel,RX 6700,8,2.65,64,512,3008,2800,5808,3897.72,1.49,15.9,726.0,12.5,0.482,-0.006045954641849409,0.16857497819363948,1.8047918993400889,-0.4046454062890725,0.0007675729940451229,0.5382155886992521,0.21951210549281835,0.32917227451520287,0.029882454960161415,-0.2504915685514269,0.46220673441878934,0.02422995181213034,1
MSI,Gaming,Intel,Intel,RTX 3050,12,3.19,16,256,4800,1500,6300,3606.94,1.75,16.3,525.0,6.25,0.238,0.8301522201387667,0.793479533331287,-0.4029963496475333,-0.7717126370392299,0.884996503317348,-0.9033617823255091,0.4413175546682983,0.08739013093872412,1.6875438683147461,-0.7278535661750802,-0.11113562411687615,-1.2565159293978634,0
Asus,Gaming,AMD,NVIDIA,RTX 3070,8,3.78,8,256,2680,3000,5680,3674.63,1.55,15.9,710.0,3.12,0.528,-0.006045954641849409,1.4762456213520498,-0.770961057812137,-0.7717126370392299,-0.16107790085977372,0.7599967227030615,0.16180662278049837,0.14367403388490982,0.4124197041958351,-0.2884905335363943,-0.39826547727153744,0.2656820441713917,1
HP,Gaming,AMD,AMD,RTX 3070,4,2.2,4,128,2080,3000,5080,3449.09,1.47,17.2,1270.0,3.12,0.591,-0.8422441294224655,-0.35217881775439974,-0.9549434118944388,-0.9552462524143086,-0.4571366944948082,0.7599967227030615,-0.10868782743350155,-0.0438613697268897,-0.09762996145172982,1.0414732409374656,-0.39826547727153744,0.5963664315329882,1
Apple,Gaming,AMD,NVIDIA,RTX 3070,16,2.71,32,128,3440,3000,6440,4179.27,1.54,15.9,402.5,25.0,0.466,1.6663503949193827,0.23800881765337814,0.3329330666816741,-0.9552462524143086,0.21392990441126994,0.7599967227030615,0.5044329263848983,0.5632797183695182,0.3486634959898895,-1.0187831418412372,1.6088914514901205,-0.05975338466065592,0
Apple,Gaming,AMD,NVIDIA,RX 6600,16,1.31,8,1024,3584,2000,5584,3523.48,1.58,16.9,349.0,0.78,0.358,1.6663503949193827,-1.382114103073856,-0.770961057812137,0.3294890552112423,0.2849840148836782,-0.3489089473159856,0.11852751074625839,0.017993550352394437,0.603688328813672,-1.145842181009722,-0.6129248563072905,-0.6266409058519649,0
Asus,Gaming,Intel,AMD,RTX 3080,16,3.31,64,128,4320,3800,8120,5299.23,1.53,17.8,507.5,50.0,0.468,1.6663503949193827,0.9323472122507643,1.8047918993400889,-0.9552462524143086,0.6481494684093205,1.6471212587182993,1.261817386984098,1.4945209643971447,0.2849072877839439,-0.7694149341273884,3.9022608856327827,-0.0492554676015576,0
Lenovo,Gaming,AMD,NVIDIA,RTX 3080,6,3.21,16,512,1932,3800,5732,3828.14,1.5,17.5,955.3,3.12,0.663,-0.42414504203215747,0.8166241464845332,-0.4029963496475333,-0.4046454062890725,-0.5301645302581167,1.6471212587182993,0.18524947513237838,0.2713168458404268,0.09363866316610703,0.29408109838938745,-0.39826547727153744,0.9742914456605276,1
Lenovo,Gaming,AMD,NVIDIA,RX 6600,16,3.56,4,256,6352,2000,8352,4738.44,1.76,16.2,522.0,1.56,0.239,1.6663503949193827,1.2216548766663418,-0.9549434118944388,-0.7717126370392299,1.6508019161866372,-0.3489089473159856,1.3664085744001782,1.0282268303567923,1.7513000765206916,-0.7349783721097616,-0.5413717299620395,-1.2512669708683144,0
HP,Gaming,Apple,NVIDIA,Iris Xe,12,1.34,16,2048,4596,900,5496,3503.66,1.57,18.0,458.0,0.78,0.164,0.8301522201387667,-1.3473971833439866,-0.4029963496475333,1.797757978211872,0.7843365134814363,-1.5687051843369375,0.0788549913815384,0.0015133175795563692,0.5399321206077263,-0.8869742320496313,-0.6129248563072905,-1.6449388605845008,0
Asus,Gaming,Intel,Intel,RX 6700,8,3.17,8,512,4384,2800,7184,4392.03,1.64,16.0,898.0,1.56,0.39,-0.006045954641849409,0.7703349201780407,-0.770961057812137,-0.4046454062890725,0.6797290730637241,0.5382155886992521,0.8398460446502582,0.7401886146737052,0.9862255780493443,0.15799730503697296,-0.5413717299620395,-0.45867423290639175,0
Apple,Gaming,Apple,AMD,RX 6700,16,1.87,64,512,6959,2800,9759,6012.74,1.62,15.9,609.9,12.5,0.287,1.6663503949193827,-0.7340649347829622,1.8047918993400889,-0.4046454062890725,1.950314729080747,0.5382155886992521,2.000718060152008,2.0878010292683653,0.8587131616374545,-0.5262215582235968,0.46220673441878934,-0.999316961449955,0
Apple,Gaming,Intel,AMD,RTX 3070,6,3.32,64,256,2556,3000,5556,3993.73,1.39,15.1,926.0,25.0,0.54,-0.42414504203215747,0.9439195188273872,1.8047918993400889,-0.7717126370392299,-0.22226338487768083,0.7599967227030615,0.1059044364029384,0.4090041185374114,-0.6076796270992948,0.22449549376066597,1.6088914514901205,0.3286695465259816,1
Acer,Gaming,AMD,AMD,RX 6700,6,1.22,32,1024,2592,2800,5392,3633.86,1.48,17.7,898.7,3.12,0.519,-0.42414504203215747,-1.486264862263464,0.3329330666816741,0.3294890552112423,-0.20449985725957878,0.5382155886992521,0.03196928667777841,0.10977397888245763,-0.033873753245784205,0.15965975975506538,-0.39826547727153744,0.21844141740544926,1
Apple,Gaming,Apple,AMD,RTX 3080,16,2.39,4,512,6096,3800,9896,5847.74,1.69,15.2,618.5,0.78,0.384,1.6663503949193827,-0.1323049927985609,-0.9549434118944388,-0.4046454062890725,1.5244834975690225,1.6471212587182993,2.0624809596175377,1.9506043386771312,1.3050066190790723,-0.5057971145441769,-0.6129248563072905,-0.4901679840836867,0
HP,Gaming,Apple,Intel,RX 6700,16,3.46,8,512,8416,2800,11216,6482.77,1.73,14.8,701.0,1.56,0.25,1.6663503949193827,1.1059318109001108,-0.770961057812137,-0.4046454062890725,2.669244166291156,0.5382155886992521,2.6575687500883376,2.4786286685325947,1.5600314519028549,-0.3098649513404385,-0.5413717299620395,-1.1935284270432736,0
Dell,Gaming,Intel,AMD,RX 6700,12,3.54,4,1024,5052,2800,7852,4830.78,1.63,15.3,654.3,0.39,0.357,0.8301522201387667,1.1985102635130955,-0.9549434118944388,0.3294890552112423,1.0093411966440624,0.5382155886992521,1.140996532555178,1.105007087382214,0.9224693698433987,-0.4207744303903123,-0.6487014194799162,-0.6318898643815141,0
Asus,Gaming,AMD,NVIDIA,RTX 3080,4,1.61,16,1024,1532,3800,5332,3721.21,1.43,17.2,1333.0,1.56,0.713,-0.8422441294224655,-1.0349449057751627,-0.4029963496475333,0.3294890552112423,-0.7275370593481396,1.6471212587182993,0.004919841656378415,0.18240507538636236,-0.3526547942755123,1.191094165565775,-0.5413717299620395,1.2367393721379851,1
Lenovo,Gaming,AMD,Intel,RTX 3080,6,3.31,16,1024,2586,3800,6386,4228.63,1.51,17.1,1064.3,1.56,0.595,-0.42414504203215747,0.9323472122507643,-0.4029963496475333,0.3294890552112423,-0.20746044519592913,1.6471212587182993,0.4800884258656383,0.6043223162336592,0.15739487137205266,0.552949047349478,-0.5413717299620395,0.6173622656511848,1
Apple,Gaming,Intel,Intel,RTX 3060,8,3.96,4,256,3704,2200,5904,3495.39,1.69,16.5,738.0,1.56,0.373,-0.006045954641849409,1.684547139731266,-0.9549434118944388,-0.7717126370392299,0.3441957736106851,-0.12712781331217615,0.26279121752705836,-0.005363146851895164,1.3050066190790723,-0.22199234481270133,-0.5413717299620395,-0.5479065279087275,0
Asus,Gaming,AMD,NVIDIA,Iris Xe,12,2.46,32,2048,5292,900,6192,3847.05,1.61,17.1,516.0,1.56,0.145,0.8301522201387667,-0.05129884676219938,0.3329330666816741,1.797757978211872,1.1277647140980762,-1.5687051843369375,0.39262855362977833,0.287040418077277,0.7949569534315089,-0.7492279839791244,-0.5413717299620395,-1.7446690726459346,0
Acer,Gaming,Intel,Intel,RX 6700,12,3.66,32,256,2604,2800,5404,3658.87,1.48,15.9,450.3,12.5,0.518,0.8301522201387667,1.337377942432573,0.3329330666816741,-0.7717126370392299,-0.1985786813868781,0.5382155886992521,0.0373791756820584,0.13056967119571056,-0.033873753245784205,-0.9052612339486469,0.46220673441878934,0.2131924588759001,0
Dell,Gaming,AMD,NVIDIA,RTX 3080,12,1.0,32,512,2783,3800,6583,4551.66,1.45,14.9,548.6,6.25,0.577,0.8301522201387667,-1.740855606949172,0.3329330666816741,-0.4046454062890725,-0.1102544746190928,1.6471212587182993,0.5689007703525683,0.8729201766075155,-0.22514237786362107,-0.6718050928222532,-0.11113562411687615,0.5228810121192999,0
Lenovo,Gaming,Apple,Intel,RX 6700,12,1.89,32,512,4668,2800,7468,4574.14,1.63,16.2,622.3,6.25,0.375,0.8301522201387667,-0.7109203216297162,0.3329330666816741,-0.4046454062890725,0.8198635687176404,0.5382155886992521,0.9678800844182182,0.8916121863317035,0.9224693698433987,-0.49677236036024713,-0.11113562411687615,-0.5374086108496292,0
Lenovo,Gaming,Apple,NVIDIA,RX 6700,8,3.45,16,256,2360,2800,5160,3329.13,1.55,15.8,645.0,6.25,0.543,-0.006045954641849409,1.094359504323488,-0.4029963496475333,-0.7717126370392299,-0.3189759241317921,0.5382155886992521,-0.07262190073830156,-0.14360752126218934,0.4124197041958351,-0.4428613287878245,-0.11113562411687615,0.3444164221146291,1
HP,Gaming,Intel,AMD,RX 6600,16,3.83,8,512,6480,2000,8480,4811.14,1.76,17.6,530.0,1.56,0.236,1.6663503949193827,1.5341071542351656,-0.770961057812137,-0.4046454062890725,1.7139611254954445,-0.3489089473159856,1.4241140571124982,1.0886765237263851,1.7513000765206916,-0.715978889617278,-0.5413717299620395,-1.2670138464569618,0
Apple,Gaming,Intel,NVIDIA,RX 6700,12,2.03,8,256,2879,2800,5679,3652.64,1.55,16.1,473.2,3.12,0.493,0.8301522201387667,-0.5489080295569929,-0.770961057812137,-0.7717126370392299,-0.06288506763748729,0.5382155886992521,0.16135579869680838,0.12538945675702334,0.4124197041958351,-0.8508752153139123,-0.39826547727153744,0.0819684956371711,0
Dell,Gaming,AMD,AMD,RTX 3080,8,3.14,64,256,3784,3800,7584,5111.63,1.48,14.4,948.0,25.0,0.501,-0.006045954641849409,0.7356180004481717,1.8047918993400889,-0.7717126370392299,0.3836702794286897,1.6471212587182993,1.020175678126258,1.3385324846703843,-0.033873753245784205,0.2767440706149962,1.6088914514901205,0.12396016387356437,0
MSI,Gaming,AMD,AMD,RTX 3070,16,3.11,32,1024,8768,3000,11768,6948.49,1.69,14.6,735.5,3.12,0.255,1.6663503949193827,0.7009010807183021,0.3329330666816741,0.3294890552112423,2.842931991890376,0.7599967227030615,2.906423644285218,2.865872563939561,1.3050066190790723,-0.2279296830916025,-0.39826547727153744,-1.1672836343955277,0
